 TITLE = GRID
 VARIABLES = x, y, u, v, cp, phi, psi
 ZONE  N=        1600 ,E=        3120  ,ET=TRIANGLE, F=FEPOINT
    4.0450849719E-01   -2.9389262615E-01    6.9098300563E-01    9.5105651630E-01   -3.8196601125E-01    8.0901699437E-01   -5.5511151231E-17
    4.4550326209E-01   -2.2699524987E-01    4.1221474771E-01    8.0901699437E-01    1.7557050458E-01    8.9100652419E-01    0.0000000000E+00
    4.7552825815E-01   -1.5450849719E-01    1.9098300563E-01    5.8778525229E-01    6.1803398875E-01    9.5105651630E-01    0.0000000000E+00
    4.9384417030E-01   -7.8217232520E-02    4.8943483705E-02    3.0901699437E-01    9.0211303259E-01    9.8768834060E-01    0.0000000000E+00
    5.4112028908E-01    0.0000000000E+00    1.4620742665E-01    0.0000000000E+00    9.7862338839E-01    1.0031247732E+00    0.0000000000E+00
    5.3445820039E-01    8.4649862945E-02    1.8799500955E-01   -2.6383641484E-01    8.9504822259E-01    9.9077464265E-01    1.2376438627E-02
    5.1463597703E-01    1.6721536533E-01    3.0926729849E-01   -5.0184668313E-01    6.5250364471E-01    9.5402835220E-01    2.4448128261E-02
    4.8214170795E-01    2.4566347046E-01    4.9815331687E-01   -6.9073270151E-01    2.7473160796E-01    8.9379071749E-01    3.5917823838E-02
    4.3777550987E-01    3.1806252564E-01    7.3616358516E-01   -8.1200499045E-01   -2.0128892864E-01    8.1154498899E-01    4.6503103387E-02
    3.8262982585E-01    3.8262982585E-01    1.0000000000E+00   -8.5379257335E-01   -7.2896175831E-01    7.0931632950E-01    5.5943322196E-02
    3.1806252564E-01    4.3777550987E-01    1.2638364148E+00   -8.1200499045E-01   -1.2566345880E+00    5.8962194789E-01    6.4006030748E-02
    2.4566347046E-01    4.8214170795E-01    1.5018466831E+00   -6.9073270151E-01   -1.7326551246E+00    4.5540911708E-01    7.0492698399E-02
    1.6721536533E-01    5.1463597703E-01    1.6907327015E+00   -5.0184668313E-01   -2.1104271613E+00    3.0998260240E-01    7.5243601863E-02
    8.4649862945E-02    5.3445820039E-01    1.8120049905E+00   -2.6383641484E-01   -2.3529717392E+00    1.5692328726E-01    7.8141758130E-02
    2.1554436839E-17    5.4112028908E-01    1.8537925734E+00   -1.0455943421E-16   -2.4365469050E+00    6.1423677132E-17    7.9115804974E-02
   -8.4649862945E-02    5.3445820039E-01    1.8120049905E+00    2.6383641484E-01   -2.3529717392E+00   -1.5692328726E-01    7.8141758130E-02
   -1.6721536533E-01    5.1463597703E-01    1.6907327015E+00    5.0184668313E-01   -2.1104271613E+00   -3.0998260240E-01    7.5243601863E-02
   -2.4566347046E-01    4.8214170795E-01    1.5018466831E+00    6.9073270151E-01   -1.7326551246E+00   -4.5540911708E-01    7.0492698399E-02
   -3.1806252564E-01    4.3777550987E-01    1.2638364148E+00    8.1200499045E-01   -1.2566345880E+00   -5.8962194789E-01    6.4006030748E-02
   -3.8262982585E-01    3.8262982585E-01    1.0000000000E+00    8.5379257335E-01   -7.2896175831E-01   -7.0931632950E-01    5.5943322196E-02
   -4.3777550987E-01    3.1806252564E-01    7.3616358516E-01    8.1200499045E-01   -2.0128892864E-01   -8.1154498899E-01    4.6503103387E-02
   -4.8214170795E-01    2.4566347046E-01    4.9815331687E-01    6.9073270151E-01    2.7473160796E-01   -8.9379071749E-01    3.5917823838E-02
   -5.1463597703E-01    1.6721536533E-01    3.0926729849E-01    5.0184668313E-01    6.5250364471E-01   -9.5402835220E-01    2.4448128261E-02
   -5.3445820039E-01    8.4649862945E-02    1.8799500955E-01    2.6383641484E-01    8.9504822259E-01   -9.9077464265E-01    1.2376438627E-02
   -5.4112028908E-01    6.6270995905E-17    1.4620742665E-01    2.0913305022E-16    9.7862338839E-01   -1.0031247732E+00    9.6888917324E-18
