  0.500000000000000       0.000000000000000E+000   1.00000000000000     
  0.493844170297569       7.821723252011542E-002  0.902113032590307     
  0.475528258147577       0.154508497187474       0.618033988749895     
  0.445503262094184       0.226995249869773       0.175570504584946     
  0.404508497187474       0.293892626146237      -0.381966011250105     
  0.353553390593274       0.353553390593274       -1.00000000000000     
  0.293892626146237       0.404508497187474       -1.61803398874989     
  0.226995249869773       0.445503262094184       -2.17557050458495     
  0.154508497187474       0.475528258147577       -2.61803398874989     
  7.821723252011545E-002  0.493844170297569       -2.90211303259031     
  0.000000000000000E+000  0.500000000000000       -3.00000000000000     
 -7.821723252011532E-002  0.493844170297569       -2.90211303259031     
 -0.154508497187474       0.475528258147577       -2.61803398874989     
 -0.226995249869773       0.445503262094184       -2.17557050458495     
 -0.293892626146237       0.404508497187474       -1.61803398874990     
 -0.353553390593274       0.353553390593274       -1.00000000000000     
 -0.404508497187474       0.293892626146237      -0.381966011250106     
 -0.445503262094184       0.226995249869773       0.175570504584946     
 -0.475528258147577       0.154508497187474       0.618033988749894     
 -0.493844170297569       7.821723252011549E-002  0.902113032590307     
 -0.500000000000000       6.123233995736766E-017   1.00000000000000     
 -0.493844170297569      -7.821723252011537E-002  0.902113032590307     
 -0.475528258147577      -0.154508497187473       0.618033988749896     
 -0.445503262094184      -0.226995249869773       0.175570504584947     
 -0.404508497187474      -0.293892626146237      -0.381966011250105     
 -0.353553390593274      -0.353553390593274      -0.999999999999999     
 -0.293892626146237      -0.404508497187474       -1.61803398874989     
 -0.226995249869773      -0.445503262094184       -2.17557050458495     
 -0.154508497187474      -0.475528258147577       -2.61803398874989     
 -7.821723252011548E-002 -0.493844170297569       -2.90211303259031     
 -1.110223024625156E-016 -0.500000000000000       -3.00000000000000     
  7.821723252011539E-002 -0.493844170297569       -2.90211303259031     
  0.154508497187474      -0.475528258147577       -2.61803398874990     
  0.226995249869773      -0.445503262094184       -2.17557050458495     
  0.293892626146236      -0.404508497187474       -1.61803398874990     
  0.353553390593274      -0.353553390593274       -1.00000000000000     
  0.404508497187474      -0.293892626146237      -0.381966011250106     
  0.445503262094184      -0.226995249869773       0.175570504584946     
  0.475528258147577      -0.154508497187474       0.618033988749894     
  0.493844170297569      -7.821723252011556E-002  0.902113032590307     
  0.500000000000000       0.000000000000000E+000   1.00000000000000     
